from,to,shift_score
2020-11-30,2020-12-01,0.13692491255825515
2020-12-07,2020-12-08,0.05235583163146097
2020-11-05,2020-11-06,0.051742508154106845
2020-11-13,2020-11-16,0.04860998774527641
2020-12-08,2020-12-09,0.04094910384469989
