model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,48,0.0028567928979880623,0.10135631281471835,0.6560391924543634,1.0973609786934668,-0.44923870868975746,0.09166666666666666
pca,5,48,0.0013390194964787386,0.03250972716977296,0.5867947764089554,0.5750441665102259,-0.3839412603763759,0.09583333333333333
tucker,5,48,0.006372623716521624,0.3141012377552166,0.5849286345482783,2.745465141749533,-0.34875592017415236,0.020833333333333332
