trade_date,model,top_n,gross_return,transaction_cost,net_return,cumulative_nav,drawdown
2018-10-24,cp,5,0.04263014006262082,0.001,0.04163014006262082,1.041630140062621,0.0
2018-10-25,cp,5,0.005624686026357262,0.00019999999999999996,0.0054246860263572625,1.0472806565280512,0.0
2018-10-26,cp,5,0.04433816765025513,0.0,0.04433816765025513,1.0937151618540613,0.0
2018-10-29,cp,5,0.06853575347718519,0.00019999999999999996,0.06833575347718518,1.16845501152878,0.0
2018-10-30,cp,5,0.02554618909892812,0.0,0.02554618909892812,1.1983045842068845,0.0
2018-10-31,cp,5,0.018309628412399602,0.0,0.018309628412399602,1.2202450958685875,0.0
2018-11-01,cp,5,-0.002937259024090033,0.0,-0.002937259024090033,1.2166609199491458,-0.002937259024090144
2018-11-02,cp,5,-0.03718166917764434,0.00019999999999999996,-0.037381669177644336,1.1711801039382386,-0.040209128556606744
2018-11-05,cp,5,-0.01144698111242306,0.0,-0.01144698111242306,1.1577736274092119,-0.05119583653389537
2018-11-06,cp,5,0.025461700363398475,0.0,0.025461700363398475,1.1872525125989504,-0.027037669220176253
2018-11-07,cp,5,0.023278251040876486,0.0,0.023278251040876486,1.21488967463614,-0.004388807830967401
2018-11-08,cp,5,0.06747314694539601,0.0,0.06747314694539601,1.2968621041753086,0.0
2018-11-09,cp,5,0.10822346655844846,0.0,0.10822346655844846,1.4372130167374442,0.0
2018-11-12,cp,5,0.09288864100122854,0.0,0.09288864100122854,1.5707137806914615,0.0
2018-11-13,cp,5,0.025231966662181214,0.0,0.025231966662181214,1.6103459784416971,0.0
2018-11-14,cp,5,0.04379355467237063,0.0,0.04379355467237063,1.680868753090016,0.0
2018-11-15,cp,5,0.01200223213566649,0.0,0.01200223213566649,1.7010429300541907,0.0
2018-11-16,cp,5,-0.05056296842880035,0.0,-0.05056296842880035,1.6150331500858266,-0.05056296842880037
2018-11-19,cp,5,-0.06788734692841694,0.0,-0.06788734692841694,1.505392834325056,-0.1150177295777608
2018-11-20,cp,5,-0.026746401796166986,0.0,-0.026746401796166986,1.4651289927171274,-0.13868782096495813
2018-11-21,cp,5,-0.012026976122500454,0.0,-0.012026976122500454,1.4475079213053352,-0.14904680197623144
2018-11-22,cp,5,-0.038057254131961614,0.0,-0.038057254131961614,1.3924197444861905,-0.18143174408782747
2018-11-23,cp,5,0.006893039463985206,0.0,0.006893039463985206,1.402017748735366,-0.1757893207958594
2018-11-26,cp,5,0.05020591173319335,0.0,0.05020591173319335,1.4724073280767445,-0.1344090721861808
2018-11-27,cp,5,0.05343661607774699,0.0,0.05343661607774699,1.5510877931772429,-0.08815482209621284
2018-11-28,cp,5,0.01756301483054814,0.0,0.01756301483054814,1.5783295710922969,-0.07214007171352488
2018-11-29,cp,5,0.010760320539856627,0.00019999999999999996,0.010560320539856626,1.5949972372805659,-0.06234157345473135
2018-11-30,cp,5,-0.0038433227395652247,0.00019999999999999996,-0.004043322739565224,1.5885481486815256,-0.06613282909272689
2018-12-03,cp,5,-0.056581806697313206,0.0004,-0.0569818066973132,1.4980298051439802,-0.11934626770633183
2018-12-04,cp,5,-0.06412264489738975,0.0,-0.06412264489738975,1.401972171903027,-0.17581611425975952
2018-12-05,cp,5,-0.07569169662888471,0.0006,-0.07629169662888471,1.2950133362820626,-0.23869450123706937
2018-12-06,cp,5,-0.02825767675329418,0.0,-0.02825767675329418,1.258419268034199,-0.2602072259316177
2018-12-07,cp,5,-0.04182354794295595,0.0,-0.04182354794295595,1.2057877094452312,-0.291147984485719
2018-12-10,cp,5,-0.009154734750869632,0.00019999999999999996,-0.009354734750869632,1.1945078852575124,-0.29777910706847444
2018-12-11,cp,5,-0.016206958020808092,0.0,-0.016206958020808092,1.1751485461056197,-0.30915997160154995
2018-12-12,cp,5,-0.028252971470619604,0.00019999999999999996,-0.028452971470619603,1.1417120780495364,-0.3288164232203331
2018-12-13,cp,5,-0.03371484577378692,0.00019999999999999996,-0.033914845773786916,1.1029910890044168,-0.3515795107127141
2018-12-14,cp,5,-0.013491013395115626,0.0,-0.013491013395115626,1.088110621447965,-0.3603273602193563
2018-12-17,cp,5,-0.008811891702083652,0.0,-0.008811891702083652,1.0785223084918787,-0.3659640862458893
2018-12-18,cp,5,-0.02900272544110607,0.00019999999999999996,-0.029202725441106067,1.0470265176348825,-0.3844796629550513
2018-12-19,cp,5,-0.011677920487663185,0.00019999999999999996,-0.011877920487663186,1.0345900199099405,-0.3917907645770109
2018-12-20,cp,5,-0.03898617909491804,0.00019999999999999996,-0.03918617909491804,0.9940483900999347,-0.4156241606034793
2018-12-21,cp,5,-0.01571277034658978,0.0,-0.01571277034658978,0.9784291360328972,-0.4248063239640125
2018-12-24,cp,5,-0.04003505910940284,0.0,-0.04003505910940284,0.9392576677374581,-0.447834236783468
2018-12-25,cp,5,-0.01807262312451565,0.00019999999999999996,-0.01827262312451565,0.9220949663580801,-0.4579237536769841
2018-12-26,cp,5,0.03314306785991126,0.0,0.03314306785991126,0.9526560224013685,-0.43995768385985445
2018-12-27,cp,5,0.03827611705328249,0.0,0.03827611705328249,0.9891199958263177,-0.4185214386124829
2018-12-28,cp,5,0.03555058621617078,0.0,0.03555058621617078,1.0242837915160796,-0.3978495348830211
