from,to,shift_score
2018-11-07,2018-11-08,0.06586494140129164
2018-12-13,2018-12-14,0.05018844637391483
2018-12-17,2018-12-18,0.04791872672333526
2018-12-14,2018-12-17,0.04480721149077867
2018-11-30,2018-12-03,0.040093072614508396
