model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,49,0.0063796931478980684,0.3460930537120708,0.3885255011316879,4.137907727002458,-0.17797801937801228,0.22857142857142856
pca,5,49,0.006350843087408358,0.3480230781720113,0.3478594971423955,4.6007438956648095,-0.15649583401072908,0.07755102040816324
tucker,5,49,0.009892867624663603,0.5902900386052949,0.4420315862779165,5.639874431615423,-0.18481329259256074,0.024489795918367346
