left,right,score
600061.SH,600109.SH,0.9988697207248227
600004.SH,600038.SH,0.929666072085126
600008.SH,600061.SH,0.9059615245751415
600007.SH,600062.SH,0.8970157317534944
600008.SH,600109.SH,0.8852061795145185
