model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,2,0.8890384895370742,0.9428883759687964,-0.01555557913267469,5.547169811320755,3014.8911451685135,-0.025392198742474992,0.00927643784786643,-0.07881625249261143,0.6542731775261927
tucker,"(3, 2, 2)",0.3263064738774584,0.5712324166899655,0.627257577761436,5.273542600896861,828.2598143548494,0.06889287272515134,0.042243470814899375,0.1546570877993348,0.9730600824113935
pca,3,0.14140861023878196,0.3760433621788609,0.8384678450309049,0.3342808413871518,50019.86688568509,0.05271439253258015,0.04552590266875981,0.12403463771903656,0.9706462563739883
