from,to,shift_score
2019-12-12,2019-12-13,0.03691836266825692
2019-12-20,2019-12-23,0.022045947680945394
2019-10-24,2019-10-25,0.0199737832420177
2019-11-08,2019-11-11,0.01986925933053506
2019-12-23,2019-12-24,0.01757238993584469
