left,right,score
quality_factor,volatility_factor,0.9779400019025292
momentum_factor,value_factor,0.0825346221376927
momentum_factor,volatility_factor,-0.4840256925404637
momentum_factor,quality_factor,-0.6550776625933774
quality_factor,value_factor,-0.8069078431588051
