model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,11,-0.012514838329328053,-0.13060491716596523,0.2526745471312681,-12.481428362280813,-0.13060491716596523,0.14545454545454545
pca,5,11,-0.00821282451402672,-0.08722402785470174,0.1579709909236209,-13.10134072992808,-0.08722402785470174,0.12727272727272726
tucker,5,11,-0.006881637279411401,-0.07397467982426587,0.20090279225667962,-8.631898914555855,-0.081400331252105,0.10909090909090909
