from,to,shift_score
2026-03-25,2026-03-26,0.2474240653746822
2026-03-23,2026-03-24,0.22180680047435883
2026-03-27,2026-03-30,0.17221286938840083
2026-03-17,2026-03-18,0.15979126714495392
2026-03-26,2026-03-27,0.15942824978906958
