trade_date,model,long_quantile,short_quantile,long_return,short_return,long_short_return,cumulative_nav,drawdown
2015-10-26,tucker,1,5,-0.03386801569169534,-0.04690347740028819,0.01303546170859285,1.0130354617085928,0.0
2015-10-27,tucker,1,5,0.025725734353986174,0.003659121894787204,0.02206661245919897,1.035389722649542,0.0
2015-10-28,tucker,1,5,0.0454765774242295,0.04350059343674667,0.001975983987482832,1.0374356361623018,0.0
2015-10-29,tucker,1,5,0.0640811787600779,0.056469181832596804,0.007611996927481102,1.0453325930372286,0.0
2015-10-30,tucker,1,5,0.10788537336723303,0.09490382799735753,0.012981545369875502,1.0589026255203509,0.0
2015-11-02,tucker,1,5,0.10117663999341742,0.09403033595435639,0.007146304039061024,1.0664698656300793,0.0
2015-11-03,tucker,1,5,0.05464158022326138,0.056413136374926176,-0.0017715561516647993,1.0645805543790572,-0.0017715561516647993
2015-11-04,tucker,1,5,0.014299043854280602,0.020817133565064566,-0.006518089710783964,1.0576415228212583,-0.008278098700524539
2015-11-05,tucker,1,5,-0.02427410289169485,-0.011962016093959832,-0.012312086797735017,1.0446197485913944,-0.020488264828538494
2015-11-06,tucker,1,5,-0.04040282260789824,-0.02866520237645609,-0.011737620231442147,1.0323583986961642,-0.03198540158822183
2015-11-09,tucker,1,5,-0.017256492037640292,-0.02148367598640305,0.004227183948762758,1.0367223675485029,-0.027893425815647688
2015-11-10,tucker,1,5,0.015577621334239844,-0.0397465040578964,0.05532412539213624,1.0940781258075885,0.0
2015-11-11,tucker,1,5,0.028053278408747495,-0.022055141980198617,0.05010842038894611,1.1489006524739054,0.0
2015-11-12,tucker,1,5,0.05192608973810031,-0.0014745528730997215,0.05340064261120003,1.2102526856124391,0.0
2015-11-13,tucker,1,5,0.03318339168989337,-0.013405701861229302,0.04658909355112267,1.2666372612029344,0.0
2015-11-16,tucker,1,5,0.012547576757168277,-0.023267507678119276,0.03581508443528755,1.312001981661799,0.0
2015-11-17,tucker,1,5,-0.015062152905949422,-0.0009585712672193769,-0.014103581638730045,1.2934980546032562,-0.014103581638730045
2015-11-18,tucker,1,5,-0.006754050307430259,-0.028635601473531835,0.021881551166101576,1.3218017984683104,0.0
2015-11-19,tucker,1,5,-0.047500524046918235,-0.08624087910967676,0.038740355062758525,1.3730088694635656,0.0
2015-11-20,tucker,1,5,-0.005882221658069453,-0.05663469395533932,0.05075247229726987,1.442692464074921,0.0
2015-11-23,tucker,1,5,0.06315632520765169,-0.029467371838858225,0.09262369704650991,1.5763199737986795,0.0
2015-11-24,tucker,1,5,0.14579806344095658,-0.011227260601433975,0.15702532404239056,1.82384212847891,0.0
2015-11-25,tucker,1,5,0.11563911068861565,0.0017179872084872871,0.11392112348012837,2.031616272805616,0.0
