trade_date,model,long_quantile,short_quantile,long_return,short_return,long_short_return,cumulative_nav,drawdown
2015-10-26,cp,1,5,-0.02942739626231944,-0.04548988103507906,0.016062484772759622,1.0160624847727595,0.0
2015-10-27,cp,1,5,-0.036094458319219536,-0.045198730160416895,0.009104271841197359,1.025312993841773,0.0
2015-10-28,cp,1,5,0.013967345732918024,0.0028697975827355893,0.011097548150182435,1.03669145415994,0.0
2015-10-29,cp,1,5,0.025603766783815485,0.04810798065868915,-0.02250421387487367,1.0133615279532708,-0.02250421387487367
2015-10-30,cp,1,5,0.04853046892280466,0.05687866692068805,-0.008348197997883389,1.0049017852744793,-0.030664542239542958
2015-11-02,cp,1,5,0.08408022017318706,0.10598099264452615,-0.02190077247133909,0.9828936599191404,-0.051893737548356134
2015-11-03,cp,1,5,0.08001987935476984,0.1063637878536346,-0.026343908498864754,0.9570003992781162,-0.0768705621735829
2015-11-04,cp,1,5,0.0346644724024362,0.06704005905207688,-0.032375586649640686,0.9260169499275468,-0.10675741927676619
2015-11-05,cp,1,5,0.004756009805954309,0.026125589627548323,-0.021369579821594015,0.906228356799921,-0.125845637905578
2015-11-06,cp,1,5,-0.012175139632964793,0.003930974211782179,-0.016106113844746972,0.8916325397159636,-0.13992486757935285
2015-11-09,cp,1,5,-0.04040282260789824,-0.02569583975285003,-0.014706982855048206,0.8785193152413577,-0.15257397780591664
2015-11-10,cp,1,5,-0.017256492037640292,-0.015658098454071817,-0.0015983935835684748,0.8771150956048349,-0.15392849812234077
2015-11-11,cp,1,5,-0.02572699072145196,-0.035544271592912735,0.009817280871460776,0.8857259808549857,-0.14562237655106913
2015-11-12,cp,1,5,-0.007051498390359456,-0.028275982552536993,0.021224484162177537,0.9045250579076716,-0.12748865221365835
2015-11-13,cp,1,5,-0.027023975343569484,-0.01776301460973395,-0.009260960733835533,0.8961482868636184,-0.1355689455453335
2015-11-16,cp,1,5,-0.014354288672099202,-0.029632816702658632,0.01527852803055943,0.909840113584002,-0.12236171144936192
