trade_date,model,cumulative_nav,drawdown
2015-10-26,pca,0.9633058615458759,-0.03669413845412406
2015-10-27,pca,0.9715728669225807,-0.028427133077419287
2015-10-28,pca,1.005013513104719,0.0
2015-10-29,pca,1.053402403161462,0.0
2015-10-30,pca,1.1478538291512457,0.0
2015-11-02,pca,1.250975346275309,0.0
2015-11-03,pca,1.3267120927912952,0.0
2015-11-04,pca,1.3612750053525462,0.0
2015-11-05,pca,1.3551848224384515,-0.004473881390716805
2015-11-06,pca,1.3181036182883732,-0.03171393502005304
2015-11-09,pca,1.294577466122778,-0.04899637396375667
2015-11-10,pca,1.2820035426816712,-0.05823324630157678
2015-11-11,pca,1.2794732185258546,-0.06009203614629388
2015-11-12,pca,1.3043217504854896,-0.0418381698357172
2015-11-13,pca,1.3117842322102555,-0.03635619029784021
2015-11-16,pca,1.306028453044724,-0.040584416881667806
2015-11-17,pca,1.2948848981465886,-0.048770532732115957
2015-11-18,pca,1.2821177607531866,-0.05814934108693137
2015-11-19,pca,1.2163887968233993,-0.10643419438353963
2015-11-20,pca,1.1806282075468522,-0.13270411716617814
2015-11-23,pca,1.1828666743263963,-0.13105972733257176
2015-11-24,pca,1.2371024388391572,-0.09121784064582195
2015-11-25,pca,1.2805954088409217,-0.05926766905613601
2015-11-26,pca,1.3491197071250967,-0.008929347986009306
2015-11-27,pca,1.3981358843508074,0.0
2015-11-30,pca,1.3949468661474878,-0.0022809071986592544
2015-12-01,pca,1.3412495247894511,-0.04068728955323975
2015-12-02,pca,1.2745182628497937,-0.08841602800175086
2015-12-03,pca,1.2348249904512736,-0.11680616721697512
2015-12-04,pca,1.2285911938163805,-0.12126481583952131
2015-12-07,pca,1.23187727241172,-0.11891448735420007
2015-12-08,pca,1.2177104728816832,-0.1290471215914043
2015-12-09,pca,1.262757029529197,-0.09682810972588007
2015-12-10,pca,1.310275106944246,-0.06284137213698482
2015-12-11,pca,1.3681986115119817,-0.02141227699961823
2015-12-14,pca,1.4330417564469426,0.0
2015-12-15,pca,1.50608311611615,0.0
2015-12-16,pca,1.5157324044125124,0.0
2015-12-17,pca,1.5326316753830418,0.0
2015-12-18,pca,1.4652143441791405,-0.04398795371826836
2015-12-21,pca,1.4241388099441075,-0.07078860967154377
2015-12-22,pca,1.385669279145643,-0.09588892008294769
2015-12-23,pca,1.4054392368564792,-0.08298956661898182
2015-12-24,pca,1.3270684039963323,-0.1341243787978832
2015-12-25,pca,1.2459596042625802,-0.18704563903053562
2015-12-28,pca,1.1545089986583337,-0.24671464305356083
2015-12-29,pca,0.9795027910109405,-0.36090137849582216
2015-12-30,pca,0.8643716332786335,-0.43602129124559164
2015-12-31,pca,0.7881695167288686,-0.4857410757011231
