from,to,shift_score
2025-12-18,2025-12-19,0.6206721694481466
2025-11-27,2025-11-28,0.3697929229717741
2025-11-20,2025-11-21,0.32846229326039955
2025-10-30,2025-10-31,0.31661099484042515
2025-12-01,2025-12-02,0.30249226465970047
