from,to,shift_score
2025-12-18,2025-12-19,0.04116099829635096
2025-11-20,2025-11-21,0.04086210440917119
2025-11-27,2025-11-28,0.02858684297453186
2025-10-30,2025-10-31,0.02570422976491804
2025-12-16,2025-12-17,0.02241146077481875
