model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,2,1.1369371570975804,1.0662725529139256,-0.003779469109484568,7.2592592592592595,3880.371648282092,0.04323048872629104,0.07963108320251178,0.1605066775774461,0.6449860231368802
tucker,"(3, 2, 2)",0.8691530131823997,0.9322837621574237,0.23264188816351716,6.847161572052402,3247.4417717107585,0.039759199831789195,0.08605629064812738,0.1320874538668064,0.9702993132329235
pca,3,0.28004880845911057,0.5291963798620608,0.7527504114673745,0.33447098976109213,71491.92115241858,-0.15799568926991475,-0.1500392464678179,-0.5435337523269752,0.9676696070883836
