trade_date,model,top_n,gross_return,transaction_cost,net_return,cumulative_nav,drawdown
2016-10-25,tucker,20,-0.030961366501683452,0.001,-0.03196136650168345,0.9680386334983165,-0.031961366501683464
2016-10-26,tucker,20,-0.02339797922322224,0.0,-0.02339797922322224,0.9453884856644464,-0.05461151433555356
2016-10-27,tucker,20,-0.015328675749773524,0.0,-0.015328675749773524,0.9308969321101268,-0.0691030678898732
2016-10-28,tucker,20,-0.0009443246223819701,5.000000000000004e-05,-0.0009943246223819702,0.9299713183696299,-0.07002868163037013
2016-10-31,tucker,20,0.018794474407930035,0.0,0.018794474407930035,0.9474496405128369,-0.052550359487163134
2016-11-01,tucker,20,0.009969931310320845,0.0,0.009969931310320845,0.956895648348738,-0.04310435165126203
2016-11-02,tucker,20,0.009594083442559308,0.0,0.009594083442559308,0.9660761850448177,-0.03392381495518226
2016-11-03,tucker,20,0.020289102803674536,0.0,0.020289102803674536,0.9856770040793736,-0.014322995920626358
2016-11-04,tucker,20,0.04687765306337032,0.0,0.04687765306337032,1.0318832287091488,0.0
2016-11-07,tucker,20,0.042777088213653044,0.0,0.042777088213653044,1.0760241886098292,0.0
2016-11-08,tucker,20,0.04031064582539296,0.0,0.04031064582539296,1.119399418576436,0.0
2016-11-09,tucker,20,0.05185250376649527,0.0,0.05185250376649527,1.1774430811443832,0.0
2016-11-10,tucker,20,0.04475687548224937,0.0,0.04475687548224937,1.2301417545145985,0.0
2016-11-11,tucker,20,-0.003918093457543276,5.000000000000004e-05,-0.003968093457543276,1.2252604370666584,-0.003968093457543231
2016-11-14,tucker,20,-0.007495511046140518,5.000000000000004e-05,-0.007545511046140518,1.216015220904373,-0.011483663210667627
2016-11-15,tucker,20,0.014000914929867232,0.0,0.014000914929867232,1.2330405465656789,0.0
2016-11-16,tucker,20,-0.0022492579812383286,0.0,-0.0022492579812383286,1.2302671202751256,-0.0022492579812382063
2016-11-17,tucker,20,-0.00958801697624057,0.0,-0.00958801697624057,1.2184712982406172,-0.011815709033770716
2016-11-18,tucker,20,0.008894848700257002,0.0,0.008894848700257002,1.2293094160840732,-0.0030259592776553657
2016-11-21,tucker,20,0.022891174275669467,0.0,0.022891174275669467,1.2574497521663752,0.0
2016-11-22,tucker,20,-0.0049096687742090864,0.0,-0.0049096687742090864,1.2512760903830271,-0.004909668774208953
2016-11-23,tucker,20,-0.009342178127396133,5.000000000000004e-05,-0.009392178127396133,1.2395238824555979,-0.014255734417931265
2016-11-24,tucker,20,0.004251024082424682,0.0,0.004251024082424682,1.2447931283306573,-0.010065311805829813
2016-11-25,tucker,20,-0.017293837845467896,0.0,-0.017293837845467896,1.2232658778181542,-0.027185081781063603
2016-11-28,tucker,20,-0.039518842424811754,0.0,-0.039518842424811754,1.1749238263490096,-0.06562960124266382
2016-11-29,tucker,20,-0.03238047386875669,0.0,-0.03238047386875669,1.136879236092136,-0.09588495752336534
2016-11-30,tucker,20,0.007071101829794657,0.0,0.007071101829794657,1.1449182249387226,-0.08949186799216402
2016-12-01,tucker,20,-0.0204867236551391,0.0,-0.0204867236551391,1.1214626016566707,-0.1081451964783654
2016-12-02,tucker,20,-0.0028391184823873703,0.0,-0.0028391184823873703,1.118278636457001,-0.11067727793464965
2016-12-05,tucker,20,-0.04518963149816476,0.0,-0.04518963149816476,1.067744036963239,-0.1508654440277276
2016-12-06,tucker,20,-0.03961967535809147,0.0,-0.03961967535809147,1.0254403648532173,-0.18450787947068625
2016-12-07,tucker,20,-0.065509079769065,0.0,-0.065509079769065,0.9582647101936288,-0.23793001784548506
2016-12-08,tucker,20,-0.045038208062976155,0.0,-0.045038208062976155,0.9151061847965205,-0.2722522842603087
2016-12-09,tucker,20,-0.042749832442570336,0.0,-0.042749832442570336,0.8759855487293094,-0.3033633771686438
2016-12-12,tucker,20,0.011164019787465762,0.0,0.011164019787465762,0.8857650687288576,-0.2955861121266812
2016-12-13,tucker,20,0.0058148365200511865,5.000000000000004e-05,0.005764836520051187,0.8908713595452513,-0.2915252812206378
2016-12-14,tucker,20,0.022270054588690552,0.0,0.022270054588690552,0.9107111133538249,-0.2757475105587144
2016-12-15,tucker,20,0.015637720338942267,0.0,0.015637720338942267,0.9249525590540187,-0.26442185267404883
2016-12-16,tucker,20,-0.0012000298718494395,0.0,-0.0012000298718494395,0.9238425883531104,-0.2653045684239196
2016-12-19,tucker,20,-0.009001005640199445,0.0,-0.009001005640199445,0.9155270760046876,-0.2719175661473646
2016-12-20,tucker,20,-0.007644193350764239,0.0,-0.007644193350764239,0.9085286100178479,-0.2774831690470292
2016-12-21,tucker,20,-0.022047871967003613,0.0,-0.022047871967003613,0.8884974875458146,-0.2934131276298856
2016-12-22,tucker,20,-0.021393509416111133,0.0,-0.021393509416111133,0.8694894081798121,-0.30852950053723616
2016-12-23,tucker,20,-0.002299929637848419,0.0,-0.002299929637848419,0.8674896437201441,-0.3101198340326483
2016-12-26,tucker,20,0.0,0.0,0.0,0.8674896437201441,-0.3101198340326483
2016-12-27,tucker,20,0.0,0.0,0.0,0.8674896437201441,-0.3101198340326483
2016-12-28,tucker,20,0.0,5.000000000000004e-05,-5.000000000000004e-05,0.8674462692379581,-0.3101543280409468
2016-12-29,tucker,20,0.0,0.0,0.0,0.8674462692379581,-0.3101543280409468
2016-12-30,tucker,20,0.0,0.0,0.0,0.8674462692379581,-0.3101543280409468
