from,to,shift_score
2016-11-29,2016-11-30,0.08853545547966021
2016-10-28,2016-10-31,0.08651509208709766
2016-12-02,2016-12-05,0.05052896812743271
2016-11-16,2016-11-17,0.04715295687603088
2016-12-20,2016-12-21,0.04346559146279675
