from,to,shift_score
2016-12-16,2016-12-19,0.03121566686129574
2016-12-09,2016-12-12,0.029136418706906204
2016-12-21,2016-12-22,0.01919900384092783
2016-12-29,2016-12-30,0.016567439739805533
2016-10-28,2016-10-31,0.015381651549976765
