from,to,shift_score
2016-12-28,2016-12-29,0.05581173509608054
2016-12-09,2016-12-12,0.04866650764187948
2016-12-16,2016-12-19,0.04570898853524804
2016-12-07,2016-12-08,0.03924509759555535
2016-12-27,2016-12-28,0.030228720295951906
