left,right,score
601166.SH,601328.SH,0.999998231109986
600348.SH,600801.SH,0.9999866336240307
600378.SH,603659.SH,0.9999794545068167
600015.SH,601398.SH,0.9999710353906385
600348.SH,600497.SH,0.9999686147394906
