left,right,score
002739.SZ,002939.SZ,1.0
002739.SZ,300751.SZ,1.0
002939.SZ,300751.SZ,1.0
600015.SH,600016.SH,0.9999962855112972
600015.SH,601166.SH,0.9999923963173566
