from,to,shift_score
2018-10-26,2018-10-29,0.17728787813455008
2018-11-16,2018-11-19,0.16893251702543977
2018-11-29,2018-11-30,0.16039415146924563
2018-11-14,2018-11-15,0.150738993506397
2018-11-09,2018-11-12,0.14151728395458302
