trade_date,model,cumulative_nav,drawdown
2018-10-24,pca,1.0146010185160115,0.0
2018-10-25,pca,1.0531484315790507,0.0
2018-10-26,pca,1.0925556285832188,0.0
2018-10-29,pca,1.1170906317066436,0.0
2018-10-30,pca,1.1302273679698067,0.0
2018-10-31,pca,1.1521600004799961,0.0
2018-11-01,pca,1.1297016111313636,-0.019492422353905914
2018-11-02,pca,1.134984061848774,-0.014907598444718118
2018-11-05,pca,1.168036079193929,0.0
2018-11-06,pca,1.1858747657285176,0.0
2018-11-07,pca,1.2209572566092177,0.0
2018-11-08,pca,1.271282868708169,0.0
2018-11-09,pca,1.358992503721051,0.0
2018-11-12,pca,1.3901153600261518,0.0
2018-11-13,pca,1.4470630994169926,0.0
2018-11-14,pca,1.4924165361798019,0.0
2018-11-15,pca,1.4373229320437024,-0.03691570201783256
2018-11-16,pca,1.3649887003757866,-0.0853835592911597
2018-11-19,pca,1.3379235533196303,-0.10351867532614811
2018-11-20,pca,1.313920550051287,-0.11960198898989571
2018-11-21,pca,1.240344550246082,-0.16890189824548485
2018-11-22,pca,1.228434928630419,-0.17688199048310405
2018-11-23,pca,1.255100933351755,-0.15901432145446004
2018-11-26,pca,1.2790238634898807,-0.14298466112962727
2018-11-27,pca,1.282072122451852,-0.14094216234455348
2018-11-28,pca,1.296604612101177,-0.13120460630907538
2018-11-29,pca,1.2985707801900968,-0.1298871670813162
2018-11-30,pca,1.253169149779045,-0.1603087211919857
2018-12-03,pca,1.2050660274099207,-0.19254042139296024
2018-12-04,pca,1.1715944875355446,-0.21496816797908058
2018-12-05,pca,1.1727155287850888,-0.21421700955757594
2018-12-06,pca,1.1469127186431307,-0.23150629141450751
2018-12-07,pca,1.1424439453094513,-0.23450061185075677
2018-12-10,pca,1.1299574668608112,-0.24286722944439598
2018-12-11,pca,1.1097329279642656,-0.2564187671058019
2018-12-12,pca,1.0651495343024155,-0.2862920582286489
2018-12-13,pca,1.0285284078831358,-0.31083019857452066
2018-12-14,pca,0.999437697600823,-0.33032255179969827
2018-12-17,pca,0.9743418131920757,-0.34713815508494883
2018-12-18,pca,0.9568854419321512,-0.35883487033618033
2018-12-19,pca,0.9430192701149462,-0.36812595729552133
2018-12-20,pca,0.9407670100151385,-0.3696350936828552
2018-12-21,pca,0.9261636699908811,-0.3794201233111373
2018-12-24,pca,0.9096545450728645,-0.3904821321523658
2018-12-25,pca,0.9151570998298648,-0.3867951221095225
2018-12-26,pca,0.9486624864066276,-0.36434469639759093
2018-12-27,pca,0.9610161847635456,-0.35606704866491423
2018-12-28,pca,0.9902101581372182,-0.33650550356946685
