from,to,shift_score
2018-10-26,2018-10-29,0.01818399453936205
2018-11-09,2018-11-12,0.015269848369984447
2018-11-22,2018-11-23,0.01416438691261254
2018-11-01,2018-11-02,0.013456436107974545
2018-11-12,2018-11-13,0.012373882916350193
