model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,48,0.0009477777993737333,0.026562090665219973,0.45030740777402317,0.5303932409702605,-0.3570244109711058,0.04375000000000001
pca,20,48,0.0001808883983071104,-0.009789841862781756,0.4412420066287923,0.10330810686331728,-0.3904821321523658,0.225
tucker,20,48,-0.002023420571092465,-0.10158353161207767,0.3217285057575801,-1.5848828275711084,-0.29386726208205527,0.03125000000000001
