left,right,score
momentum_factor,volatility_factor,-0.0535371708099169
momentum_factor,quality_factor,-0.14458216740324764
quality_factor,volatility_factor,-0.17103334375550366
momentum_factor,value_factor,-0.2506066512782601
value_factor,volatility_factor,-0.29645542508943107
