trade_date,model,cumulative_nav,drawdown
2017-10-24,cp,0.9917830251871284,-0.008216974812871647
2017-10-25,cp,0.9912006086915439,-0.008799391308456084
2017-10-26,cp,0.9887670267305967,-0.011232973269403312
2017-10-27,cp,1.028669711606722,0.0
2017-10-30,cp,1.0672257339069349,0.0
2017-10-31,cp,1.0903110166199255,0.0
2017-11-01,cp,1.1232184392969922,0.0
2017-11-02,cp,1.1671300438372572,0.0
2017-11-03,cp,1.1815119900521531,0.0
2017-11-06,cp,1.1748618968553746,-0.0056284601872597095
2017-11-07,cp,1.180765991976579,-0.0006313927254697482
2017-11-08,cp,1.1924013757883412,0.0
2017-11-09,cp,1.1628647158448053,-0.02477073621624093
2017-11-10,cp,1.1377025215617393,-0.04587285400475016
2017-11-13,cp,1.1369321877376557,-0.04651888967673545
2017-11-14,cp,1.1218840393496825,-0.059138925759823935
2017-11-15,cp,1.0589181370796434,-0.11194488820548953
2017-11-16,cp,1.0298314884033386,-0.13633822527043082
2017-11-17,cp,0.9869142634181435,-0.17233048916464266
2017-11-20,cp,0.9523407042056418,-0.20132538963567226
2017-11-21,cp,0.9195635910382178,-0.22881371180047494
2017-11-22,cp,0.9106868079483572,-0.23625817074702038
2017-11-23,cp,0.9037427245434885,-0.24208178311938766
2017-11-24,cp,0.9012882657680862,-0.2441401997106798
2017-11-27,cp,0.8802377051451603,-0.2617941214943649
2017-11-28,cp,0.8764390009516694,-0.2649798811476356
2017-11-29,cp,0.8763172351136839,-0.26508199931057796
2017-11-30,cp,0.8761727667203768,-0.26520315683038675
2017-12-01,cp,0.8968310209308952,-0.24787824038028583
2017-12-04,cp,0.9227444536386906,-0.22614610115773326
2017-12-05,cp,0.9415303447184822,-0.21039143040572117
2017-12-06,cp,0.9626104603537574,-0.19271272249468885
2017-12-07,cp,0.9694555572896074,-0.1869721245091116
2017-12-08,cp,0.9521086534418014,-0.2015199975659817
2017-12-11,cp,0.9482102811852845,-0.2047893432206188
2017-12-12,cp,0.9403660130324019,-0.21136788993497202
2017-12-13,cp,0.9399761648093569,-0.2116948337233312
2017-12-14,cp,0.9472550431088995,-0.2055904476941468
2017-12-15,cp,0.9519962538930723,-0.2016142607486745
2017-12-18,cp,0.9549299258943125,-0.1991539549650615
2017-12-19,cp,0.9497124130374517,-0.20352958968236579
2017-12-20,cp,0.9337216270102323,-0.2169401629607195
2017-12-21,cp,0.9312200203277002,-0.21903811985118193
2017-12-22,cp,0.9434997647773994,-0.20873978851826103
2017-12-25,cp,0.9604228746361608,-0.19454732765534644
2017-12-26,cp,0.9909323119612781,-0.1689607777363259
2017-12-27,cp,1.0205671144916224,-0.1441077348498635
2017-12-28,cp,1.0361788528187783,-0.1310150475684233
2017-12-29,cp,1.0600512994408142,-0.11099456863677748
