model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,2,1.101533671158429,1.0495397425340447,0.1437009902641676,9.711711711711711,4132.891057039593,0.04207918436339222,0.04325470447919427,0.1832979404904681,0.6294745084984849
tucker,"(3, 2, 2)",0.7990448963131437,0.8938931123535653,0.3788466286937431,9.058823529411764,3016.372707953754,-0.007364840388343934,0.0026406461422573135,-0.02899946138498556,0.9708182079872737
pca,3,0.0670679430572024,0.25897479232002946,0.9478634065134794,0.33462672668011795,96193.72284251219,-0.037506040540127406,-0.020398398593887312,-0.13364875190993664,0.972450328266455
