from,to,shift_score
2017-12-01,2017-12-04,0.04789159241962845
2017-12-20,2017-12-21,0.04766163959036923
2017-12-14,2017-12-15,0.046099496598475426
2017-11-16,2017-11-17,0.041463840685106695
2017-12-05,2017-12-06,0.023443926154811393
