left,right,score
quality_factor,value_factor,0.9689789926575016
momentum_factor,value_factor,0.04480257527944983
momentum_factor,quality_factor,-0.20348217940228805
quality_factor,volatility_factor,-0.5117185934504541
value_factor,volatility_factor,-0.7081783321442969
