from,to,shift_score
2017-12-01,2017-12-04,0.14693247043756444
2017-11-14,2017-11-15,0.09136058804919492
2017-12-08,2017-12-11,0.0890665980559477
2017-12-26,2017-12-27,0.08895649371808774
2017-11-29,2017-11-30,0.08878819723935906
