left,right,score
600061.SH,600109.SH,0.9993678096949179
600023.SH,600098.SH,0.9915967259674713
600038.SH,600095.SH,0.9822489095003097
600008.SH,600023.SH,0.965208199329189
600008.SH,600098.SH,0.932782595742652
