trade_date,model,quantile,daily_return,cumulative_nav
2026-03-16,pca,1,-0.04116769312652069,0.9588323068734793
2026-03-16,pca,2,-0.0707570641010471,0.9292429358989529
2026-03-16,pca,3,-0.05911422068720129,0.9408857793127987
2026-03-16,pca,4,-0.0600537316375826,0.9399462683624173
2026-03-16,pca,5,-0.05947294916814291,0.9405270508318571
2026-03-17,pca,1,-0.006433823529411797,0.9526633490167565
2026-03-17,pca,2,-0.07035386442596941,0.8638671043679282
2026-03-17,pca,3,-0.05178540173637003,0.8921616312430478
2026-03-17,pca,4,-0.03535844261160226,0.9067112321745351
2026-03-17,pca,5,-0.04677772801590385,0.8965313322564443
2026-03-18,pca,1,0.019650838458177944,0.9713839825933116
2026-03-18,pca,2,-0.05088129749507453,0.8199124252343751
2026-03-18,pca,3,-0.037476827888388686,0.858726243340328
2026-03-18,pca,4,-0.02435746901500324,0.8846260414312884
2026-03-18,pca,5,-0.03227950175204933,0.8675917475461054
2026-03-19,pca,1,0.06615250193231847,1.035643463378839
2026-03-19,pca,2,-0.03579074910596658,0.790567145333947
2026-03-19,pca,3,-0.04685784014643074,0.8184881863003418
2026-03-19,pca,4,-0.02600741145323654,0.8616192079895371
2026-03-19,pca,5,-0.02995095546565718,0.8416065457529802
2026-03-20,pca,1,0.04732315874000459,1.084653383394364
2026-03-20,pca,2,-0.029517716527141136,0.7672314084423083
2026-03-20,pca,3,-0.024512696258240152,0.7984248339986036
2026-03-20,pca,4,-0.03130846032580148,0.8346432372002481
2026-03-20,pca,5,-0.011262502778938782,0.8321279496926642
2026-03-23,pca,1,0.02313109775796346,1.1097426068391647
2026-03-23,pca,2,-0.015238836283069157,0.7555396946178274
2026-03-23,pca,3,0.01633613108940901,0.8114680067518445
2026-03-23,pca,4,0.025424393486208063,0.8558635352834298
2026-03-23,pca,5,0.04280860815530391,0.8677501890261339
2026-03-24,pca,1,-0.023437154523076098,1.083733397881834
2026-03-24,pca,2,0.00045911775562934576,0.7558865763067093
2026-03-24,pca,3,0.01708766024874131,0.8253340963539433
2026-03-24,pca,4,0.02358533775624916,0.876049365836347
2026-03-24,pca,5,0.0014617209411827425,0.8690185976491486
2026-03-25,pca,1,-0.051339687729457906,1.0280948636525964
2026-03-25,pca,2,-0.014294871794871822,0.7450812746069403
2026-03-25,pca,3,-0.007819118671110126,0.8188807111112384
2026-03-25,pca,4,0.03354519817499335,0.9054366154244046
2026-03-25,pca,5,0.013514339238310774,0.8807628097821802
2026-03-26,pca,1,-0.08502121832045584,0.9406849857958497
2026-03-26,pca,2,-0.0212696941612604,0.7292336237707685
2026-03-26,pca,3,-0.009603738679203722,0.8110163947522856
2026-03-26,pca,4,0.026600155200291797,0.9295213699187207
2026-03-26,pca,5,0.031632754619632164,0.9086237636221177
2026-03-27,pca,1,-0.0951057473330279,0.8512204372167766
2026-03-27,pca,2,-0.017010682096361418,0.7168288624228264
2026-03-27,pca,3,-0.01808588965324348,0.7963484417298244
2026-03-27,pca,4,-0.02413969671320859,0.9070830059604366
2026-03-27,pca,5,0.0015300323413814099,0.9100139873666072
2026-03-30,pca,1,0.0,0.8512204372167766
2026-03-30,pca,2,0.0,0.7168288624228264
2026-03-30,pca,3,0.0,0.7963484417298244
2026-03-30,pca,4,0.0,0.9070830059604366
2026-03-30,pca,5,0.0,0.9100139873666072
