left,right,score
momentum_factor,volatility_factor,0.9510285089416262
quality_factor,value_factor,0.791193906106789
momentum_factor,quality_factor,0.37921880717581924
quality_factor,volatility_factor,0.07463255293996895
momentum_factor,value_factor,-0.2658501265705611
