model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,2,1.316364328557928,1.1473292154207213,0.10992704164719946,4.327868852459017,909.9630285307207,0.12869673818926666,0.12396694214876035,0.38607268149478163,0.578892313761682
tucker,"(2, 2, 2)",0.8588632929419155,0.9267487755276052,0.41927096064135094,4.125,722.1114916484025,-0.11373175361779397,-0.08773045136681502,-0.24268168909740653,0.967442917024217
pca,3,0.11882377812359918,0.34470825073328193,0.9196561093136044,0.33,8905.853999460345,-0.16218236759583535,-0.02797202797202798,-0.32302540244954175,0.9616125511929271
