from,to,shift_score
2026-03-27,2026-03-30,0.8279183009502481
2026-03-23,2026-03-24,0.5721220167295703
2026-03-24,2026-03-25,0.3990680722847411
2026-03-20,2026-03-23,0.3814404216967866
2026-03-18,2026-03-19,0.26810305533123724
