from,to,shift_score
2026-03-27,2026-03-30,0.1104303965658856
2026-03-24,2026-03-25,0.08197790485011024
2026-03-23,2026-03-24,0.04893978161770292
2026-03-19,2026-03-20,0.04528262477216009
2026-03-26,2026-03-27,0.03482129559952995
