trade_date,model,portfolio_return,benchmark_return,excess_return,cumulative_nav,drawdown
2026-03-16,pca,-0.07330315347426634,-0.0015980508570274665,-0.07170510261723888,0.9282948973827612,-0.07170510261723884
2026-03-17,pca,-0.03082733580239566,-0.011576136877750498,-0.019251198924645163,0.9104241076525126,-0.08957589234748742
2026-03-18,pca,-0.02215588880984608,0.006054374944735708,-0.02821026375458179,0.8847408034471054,-0.11525919655289463
2026-03-19,pca,-0.013723265593969853,-0.01964964283560089,0.005926377241631036,0.8899841112093968,-0.1100158887906032
2026-03-20,pca,-0.007957956561953134,-0.005199846008617226,-0.0027581105533359077,0.887529436639969,-0.11247056336003103
2026-03-23,pca,0.03952239912207148,-0.033954462321414414,0.07347686144348589,0.9527423140829792,-0.04725768591702084
2026-03-24,pca,0.011696851288595411,0.013803069381185029,-0.0021062180925896182,0.9507356309834819,-0.049264369016518095
2026-03-25,pca,0.010434583234394446,0.016372086980997347,-0.005937503746602901,0.9450906346124885,-0.054909365387511455
2026-03-26,pca,0.00878486690125877,-0.014258578757700091,0.023043445658958862,0.9668687792939723,-0.0331312207060277
2026-03-27,pca,-0.003558210972885262,0.00856507911352522,-0.012123290086410481,0.9551471486070979,-0.04485285139290207
2026-03-30,pca,0.0,-0.0010517218597443367,0.0010517218597443367,0.9561516977425605,-0.04384830225743952
