trade_date,model,cumulative_nav,drawdown
2026-03-16,pca,0.9629178383496482,-0.03708216165035183
2026-03-17,pca,0.9434269068619764,-0.05657309313802361
2026-03-18,pca,0.9314228303815584,-0.06857716961844162
2026-03-19,pca,0.9324210756880619,-0.06757892431193813
2026-03-20,pca,0.9678710938537575,-0.03212890614624253
2026-03-23,pca,0.9795935666395207,-0.020406433360479315
2026-03-24,pca,0.9882851377404264,-0.011714862259573633
2026-03-25,pca,0.9956493524481248,-0.0043506475518751975
2026-03-26,pca,0.9741876527605448,-0.025812347239455247
2026-03-27,pca,0.9741876527605448,-0.025812347239455247
2026-03-30,pca,0.9741876527605448,-0.025812347239455247
