from,to,shift_score
2018-11-16,2018-11-19,0.053339531124876056
2018-11-07,2018-11-08,0.04360090839002971
2018-11-15,2018-11-16,0.042822243958788135
2018-10-26,2018-10-29,0.03948892426024401
2018-11-12,2018-11-13,0.037867294814849774
