from,to,shift_score
2018-10-26,2018-10-29,0.18223385756797922
2018-11-29,2018-11-30,0.12893190644952784
2018-11-26,2018-11-27,0.12748916412769465
2018-11-06,2018-11-07,0.10701565597363856
2018-12-17,2018-12-18,0.0935111079588788
