model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,48,-0.00750847580844019,-0.3375799351100668,0.7223488702789932,-2.6194211434097316,-0.5925021539501507,0.03958333333333334
pca,20,48,-0.008544152677590462,-0.36850191244027497,0.7036206167049386,-3.0600673482762724,-0.5949239799563714,0.05833333333333335
tucker,20,48,-0.007914853431881952,-0.34980051665210377,0.7134768643120967,-2.795525916257009,-0.5954910331439387,0.028125000000000008
