market_id,universe_id,stock_code,start_date,end_date
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,605358.SH,2020-09-11,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688002.SH,2019-07-22,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688008.SH,2019-07-22,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688019.SH,2019-07-22,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688027.SH,2020-07-09,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688041.SH,2022-08-12,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688100.SH,2020-01-21,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688172.SH,2022-12-16,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688183.SH,2021-02-25,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688220.SH,2022-01-14,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688234.SH,2022-01-12,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688322.SH,2022-07-07,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688347.SH,2023-08-07,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688375.SH,2022-07-22,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688385.SH,2021-08-04,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688387.SH,2022-09-26,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688469.SH,2023-05-10,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688475.SH,2022-12-28,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688525.SH,2022-12-30,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688538.SH,2021-05-28,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688582.SH,2023-06-30,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688608.SH,2020-12-16,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688629.SH,2023-06-27,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688709.SH,2024-02-07,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688728.SH,2021-08-18,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688778.SH,2021-08-05,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,688981.SH,2020-07-16,2026-04-01
cn_a,INDUSTRY_C39计算机通信和其他电子设备制造业,689009.SH,2020-10-29,2026-04-01
