trade_date,model,top_n,gross_return,transaction_cost,net_return,cumulative_nav,drawdown
2021-10-27,tucker,20,-0.017029035756473902,0.001,-0.018029035756473903,0.9819709642435261,-0.018029035756473855
2021-10-28,tucker,20,0.013735519307834893,9.999999999999998e-05,0.013635519307834893,0.9953606482862019,-0.0046393517137981455
2021-10-29,tucker,20,-0.006158398881837296,5.000000000000004e-05,-0.006208398881837295,0.9891810523503569,-0.010818947649643085
2021-11-01,tucker,20,-0.008462178578828222,5.000000000000004e-05,-0.008512178578828222,0.9807609665859575,-0.01923903341404254
2021-11-02,tucker,20,0.004108083262570106,0.0,0.004108083262570106,0.9847900142973713,-0.015209985702628659
2021-11-03,tucker,20,-0.0009649264302361404,5.000000000000004e-05,-0.0010149264302361405,0.9837905248836283,-0.01620947511637172
2021-11-04,tucker,20,0.008372520399663509,5.000000000000004e-05,0.008322520399663509,0.991978141595968,-0.008021858404032023
2021-11-05,tucker,20,0.0304282855505408,5.000000000000004e-05,0.0303782855505408,1.022112736841265,0.0
2021-11-08,tucker,20,0.022253490886086337,0.0,0.022253490886086337,1.0448583133151148,0.0
2021-11-09,tucker,20,0.012465525622986435,9.999999999999998e-05,0.012365525622986435,1.0577785355608031,0.0
2021-11-10,tucker,20,0.05169574765710757,9.999999999999998e-05,0.05159574765710757,1.1123554099587032,0.0
2021-11-11,tucker,20,0.051216449821481116,0.0,0.051216449821481116,1.1693263049965061,0.0
2021-11-12,tucker,20,0.05515657267937239,5.000000000000004e-05,0.05510657267937239,1.2337638700086981,0.0
2021-11-15,tucker,20,0.08162165911275222,5.000000000000004e-05,0.08157165911275223,1.3344040358386775,0.0
2021-11-16,tucker,20,0.0896289876734232,5.000000000000004e-05,0.0895789876734232,1.4539385985164366,0.0
2021-11-17,tucker,20,0.08175981131250996,9.999999999999998e-05,0.08165981131250996,1.572666950131264,0.0
2021-11-18,tucker,20,0.07584986147832146,0.0,0.07584986147832146,1.6919535204502545,0.0
2021-11-19,tucker,20,0.05181837310049249,0.0,0.05181837310049249,1.7796277992416374,0.0
2021-11-22,tucker,20,0.03081580243071466,5.000000000000004e-05,0.03076580243071466,1.8343794765133132,0.0
2021-11-23,tucker,20,0.017989884556115283,5.000000000000004e-05,0.017939884556115282,1.867288032554069,0.0
2021-11-24,tucker,20,0.019973269134731398,5.000000000000004e-05,0.019923269134731397,1.9044905145787068,0.0
2021-11-25,tucker,20,0.0034458429592107765,9.999999999999998e-05,0.0033458429592107767,1.9108626407577938,0.0
2021-11-26,tucker,20,0.018060275659744107,9.999999999999998e-05,0.017960275659744108,1.9451822605337104,0.0
2021-11-29,tucker,20,0.000415546854766724,5.000000000000004e-05,0.000365546854766724,1.9458933157909966,0.0
2021-11-30,tucker,20,-0.004869395507604263,0.0,-0.004869395507604263,1.9364179916208069,-0.004869395507604235
2021-12-01,tucker,20,0.0036016209676341003,0.0,0.0036016209676341003,1.9433922352615325,-0.0012853122569298492
2021-12-02,tucker,20,0.0049424788971769995,5.000000000000004e-05,0.004892478897177,1.952900240761487,0.0
2021-12-03,tucker,20,0.0011520342795168393,0.0,0.0011520342795168393,1.9551500487833209,0.0
2021-12-06,tucker,20,0.02154535959199267,5.000000000000004e-05,0.02149535959199267,1.9971767021382203,0.0
2021-12-07,tucker,20,0.02398994025906757,9.999999999999998e-05,0.02388994025906757,2.044889134239104,0.0
2021-12-08,tucker,20,0.008958529915194807,5.000000000000004e-05,0.008908529915194807,2.0631060902647294,0.0
2021-12-09,tucker,20,0.020911839123562696,5.000000000000004e-05,0.020861839123562695,2.1061462776146747,0.0
2021-12-10,tucker,20,0.016673410115509924,0.0,0.016673410115509924,2.141262918264599,0.0
2021-12-13,tucker,20,0.007220266953766518,9.999999999999998e-05,0.007120266953766518,2.156509281860844,0.0
2021-12-14,tucker,20,0.017739844663908415,0.0,0.017739844663908415,2.1947654215373316,0.0
2021-12-15,tucker,20,0.014403550790601627,5.000000000000004e-05,0.014353550790601627,2.226268098488824,0.0
2021-12-16,tucker,20,-0.004447150553480517,0.0,-0.004447150553480517,2.2163675490824333,-0.00444715055348055
2021-12-17,tucker,20,0.006965451101398923,9.999999999999998e-05,0.006865451101398923,2.2315839121133862,0.0
2021-12-20,tucker,20,0.01252432481253279,0.0,0.01252432481253279,2.259532993875117,0.0
2021-12-21,tucker,20,0.013305385724225604,0.0,0.013305385724225604,2.2895969519152395,0.0
2021-12-22,tucker,20,0.006779746859833641,0.0,0.006779746859833641,2.3051198396602715,0.0
2021-12-23,tucker,20,0.023798358888336563,0.0,0.023798358888336563,2.3599779088851314,0.0
2021-12-24,tucker,20,0.03231089502559241,5.000000000000004e-05,0.03226089502559241,2.436112908466392,0.0
2021-12-27,tucker,20,0.0,0.0,0.0,2.436112908466392,0.0
2021-12-28,tucker,20,0.0,5.000000000000004e-05,-5.000000000000004e-05,2.4359911028209686,-4.999999999999449e-05
2021-12-29,tucker,20,0.0,0.0,0.0,2.4359911028209686,-4.999999999999449e-05
2021-12-30,tucker,20,0.0,5.000000000000004e-05,-5.000000000000004e-05,2.4358693032658274,-9.99975000001152e-05
2021-12-31,tucker,20,0.0,0.0,0.0,2.4358693032658274,-9.99975000001152e-05
