left,right,score
momentum_factor,volatility_factor,0.9590871045302114
quality_factor,value_factor,0.9233043038385631
momentum_factor,value_factor,0.252043647001087
value_factor,volatility_factor,-0.032239345036124877
momentum_factor,quality_factor,-0.1389568902608437
