model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,48,0.018759380572048952,1.408572348013903,0.38099802980488967,12.407843438395822,-0.07764764151917447,0.059375000000000004
pca,20,48,0.017753582734128408,1.3003902800328926,0.3598227981206716,12.433628086845053,-0.010427527172819695,0.08541666666666668
tucker,20,48,0.020578395487092754,1.6199340289439794,0.4042822794103692,12.827066450477643,-0.04385518276972966,0.060416666666666674
