trade_date,model,long_quantile,short_quantile,long_return,short_return,long_short_return,cumulative_nav,drawdown
2021-10-27,pca,1,5,0.012448925262151623,-0.005609488800255677,0.0180584140624073,1.0180584140624074,0.0
2021-10-28,pca,1,5,-0.0015492240910660372,0.0076178034255695165,-0.009167027516635553,1.008725844567155,-0.009167027516635562
2021-10-29,pca,1,5,-0.022119298772118223,0.0173923935918069,-0.03951169236392513,0.968869379317077,-0.0483165151094318
2021-11-01,pca,1,5,-0.017570216580452547,0.04305695660373873,-0.06062717318419128,0.9101295676643606,-0.10601439456442696
2021-11-02,pca,1,5,0.003367871875687789,0.04227069425586859,-0.0389028223801808,0.8747229587505632,-0.1407929577831255
2021-11-03,pca,1,5,0.006325325743377963,0.03831245641502487,-0.03198713067164691,0.8467430811675193,-0.16827652571651586
2021-11-04,pca,1,5,0.04839606165480541,0.058322520035358066,-0.009926458380552658,0.838337921213289,-0.17653259416811962
2021-11-05,pca,1,5,0.05120813128732606,0.059010016711240634,-0.007801885423914572,0.8317973048054602,-0.18295719251874798
2021-11-08,pca,1,5,0.08699641072011981,0.040346607538123525,0.04664980318199628,0.8706004853619498,-0.14484230635848205
2021-11-09,pca,1,5,0.14299758978220273,0.042800271030372525,0.1001973187518302,0.9578323196992591,-0.059157798345602974
2021-11-10,pca,1,5,0.14545533805324767,0.045238104910788945,0.10021723314245873,1.0538236245939416,0.0
2021-11-11,pca,1,5,0.1671154733992132,0.0016991315145412772,0.1654163418846719,1.2281432735659172,0.0
2021-11-12,pca,1,5,0.17111398612749643,0.03444889523808978,0.13666509088940665,1.3959875856730168,0.0
2021-11-15,pca,1,5,0.1847898682246701,0.10041740316070823,0.08437246506396189,1.513770499474938,0.0
2021-11-16,pca,1,5,0.1603961111604896,0.09874086245494816,0.06165524870554144,1.607102396103177,0.0
2021-11-17,pca,1,5,0.1645859400237143,0.04381120206861172,0.12077473795510257,1.8011997668595556,0.0
2021-11-18,pca,1,5,0.11617081183581886,0.06321661266843626,0.0529541991673826,1.8965808580540795,0.0
2021-11-19,pca,1,5,0.08803933829135491,0.03176104407132878,0.05627829422002613,2.003317193595717,0.0
2021-11-22,pca,1,5,0.062270919741186016,0.02760940759429062,0.0346615121468954,2.0727551968356193,0.0
2021-11-23,pca,1,5,0.05975827804753009,0.014651465196299451,0.04510681285123064,2.166250577585699,0.0
2021-11-24,pca,1,5,0.0321357500879708,-0.007849380116005791,0.03998513020397659,2.252868388984903,0.0
2021-11-25,pca,1,5,0.04263129898073581,0.0038468548267419495,0.03878444415399386,2.340244637203786,0.0
2021-11-26,pca,1,5,0.01914798226098282,-0.04450152650742163,0.06364950876840444,2.4892000587596996,0.0
2021-11-29,pca,1,5,-0.002973284959732836,-0.04726338411418225,0.04429009915444942,2.599446976177428,0.0
2021-11-30,pca,1,5,-0.0192220527659269,-0.019461857519399037,0.0002398047534721351,2.6000703359187143,0.0
2021-12-01,pca,1,5,-0.029429400127230766,0.0019672446444900654,-0.03139664477172083,2.5184368512003856,-0.03139664477172077
2021-12-02,pca,1,5,-0.018304188653355813,0.001336041387338574,-0.019640230040694387,2.468974172099848,-0.050420237486592634
2021-12-03,pca,1,5,0.011087318366393895,0.011283138903817866,-0.00019582053742397097,2.4684906962505813,-0.05060618470601508
2021-12-06,pca,1,5,0.050796270347282534,0.04112252494228803,0.0096737454049945,2.4923702467807067,-0.041421990647784734
2021-12-07,pca,1,5,0.07284154978263821,0.013964151346654768,0.05887739843598344,2.6391145228504045,0.0
2021-12-08,pca,1,5,0.06562982704947365,0.02000667968781511,0.04562314736165854,2.759519233630702,0.0
2021-12-09,pca,1,5,0.10787964372576161,-0.0233532559501205,0.13123289967588211,3.121658944371427,0.0
2021-12-10,pca,1,5,0.08054089983861641,-0.06560841419472171,0.14614931403333814,3.5778872577373453,0.0
2021-12-13,pca,1,5,0.10397980654445674,-0.04091900002644662,0.14489880657090337,4.0963188514287285,0.0
2021-12-14,pca,1,5,0.10385220305397447,-0.06315704161470048,0.16700924466867495,4.780441968727894,0.0
2021-12-15,pca,1,5,0.07787421355234003,-0.0791260459451822,0.15700025949752222,5.530972598331019,0.0
2021-12-16,pca,1,5,0.07459356323516267,-0.07222551123059583,0.14681907446575848,6.34302487611345,0.0
2021-12-17,pca,1,5,0.08206024572376802,-0.05468650725952533,0.13674675298329336,7.21041293201422,0.0
2021-12-20,pca,1,5,0.056862311414123144,-0.02571856569896039,0.08258087711308354,7.805855156287476,0.0
2021-12-21,pca,1,5,0.05305113422544503,-0.029986391253756794,0.08303752547920182,8.454034052714656,0.0
2021-12-22,pca,1,5,0.09814418203133435,-0.011361356616116203,0.10950553864745055,9.379797605401064,0.0
2021-12-23,pca,1,5,0.0735337475092587,0.04270325116360278,0.03083049634565592,9.668981421197373,0.0
2021-12-24,pca,1,5,0.060708405066306016,-0.005279496337943293,0.06598790140424932,10.307017213898863,0.0
2021-12-27,pca,1,5,0.015218330272732783,-0.08284988923898128,0.09806821951171406,11.317808040542511,0.0
2021-12-28,pca,1,5,0.03962882209507892,-0.06951583046226609,0.10914465255734501,12.553086266838248,0.0
2021-12-29,pca,1,5,0.005175357801720115,-0.10233872851869681,0.10751408632041692,13.902719867318735,0.0
2021-12-30,pca,1,5,0.06404852726162627,-0.12886148709135015,0.19291001435297642,16.584693756468603,0.0
2021-12-31,pca,1,5,0.05129033313439957,-0.09374579642970249,0.14503612956410206,18.990073548912736,0.0
