model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,3,0.9486916467155131,0.9740080321617031,-0.11897834269588192,3.69811320754717,4813.398284255805,0.06665548853521816,0.06108177536748966,0.20614902265092191,0.5748130238821937
tucker,"(3, 2, 2)",0.32273846709105775,0.5681007543482562,0.6193311532993222,5.273542600896861,802.4001674497099,-0.022739287471504485,0.007421150278293127,-0.0953508230376215,0.9742583163703481
pca,3,0.12766352263292596,0.3573003255427092,0.8494213399337042,0.3342808413871518,49779.36178252083,-0.02838079387799584,0.012844298558584268,-0.11116634417080141,0.9598579293556719
