trade_date,model,cumulative_nav,drawdown
2017-10-24,pca,0.9952247716730178,-0.004775228326982184
2017-10-25,pca,0.9715031216166901,-0.028496878383309943
2017-10-26,pca,0.946127775534981,-0.05387222446501905
2017-10-27,pca,0.9455146528549468,-0.05448534714505315
2017-10-30,pca,0.9454681934150603,-0.054531806584939724
2017-10-31,pca,0.9522620189185742,-0.047737981081425795
2017-11-01,pca,0.9678782416057077,-0.03212175839429232
2017-11-02,pca,0.9894695356709217,-0.010530464329078337
2017-11-03,pca,1.0199342786898915,0.0
2017-11-06,pca,1.0288937463771064,0.0
2017-11-07,pca,1.0319363169957383,0.0
2017-11-08,pca,1.0345891165023724,0.0
2017-11-09,pca,1.0233690973880558,-0.010844903484243162
2017-11-10,pca,0.9966592436562761,-0.03666177445817864
2017-11-13,pca,0.9942501823873512,-0.03899029428358447
2017-11-14,pca,0.9876735337835305,-0.0453470677107537
2017-11-15,pca,0.9593429170349833,-0.07273051520372975
2017-11-16,pca,0.9461270370422739,-0.08550455253111655
2017-11-17,pca,0.9276598272086926,-0.10335435351879096
2017-11-20,pca,0.9015654199637241,-0.12857635404899725
2017-11-21,pca,0.8871326173203193,-0.14252662900665158
2017-11-22,pca,0.8884440609318992,-0.14125903050724586
2017-11-23,pca,0.8878108526163034,-0.14187106895371293
2017-11-24,pca,0.8860882275646493,-0.14353610198390532
2017-11-27,pca,0.8783720601333553,-0.15099429703759004
2017-11-28,pca,0.8669653338879346,-0.16201966552782054
2017-11-29,pca,0.8518238068123805,-0.17665497034017252
2017-11-30,pca,0.8358936221123304,-0.1920525658164377
2017-12-01,pca,0.8316935815293088,-0.19611218766633753
2017-12-04,pca,0.8229719292702359,-0.20454225146650407
2017-12-05,pca,0.8136080536005068,-0.2135930674091514
2017-12-06,pca,0.8082835796342545,-0.21873952978858635
2017-12-07,pca,0.7980168635235619,-0.2286630017707788
2017-12-08,pca,0.7813798621870873,-0.2447437830887954
2017-12-11,pca,0.7768411810664506,-0.24913072380587986
2017-12-12,pca,0.7723378351703822,-0.253483510650664
2017-12-13,pca,0.7673207751422193,-0.2583328367726361
2017-12-14,pca,0.7673811004883907,-0.25827452826618724
2017-12-15,pca,0.7598578850721749,-0.26554622221329693
2017-12-18,pca,0.7553516598995412,-0.26990179207263176
2017-12-19,pca,0.7458638444593637,-0.2790724041434923
2017-12-20,pca,0.7439817060787364,-0.2808916175400049
2017-12-21,pca,0.7442893278224149,-0.28059428042445667
2017-12-22,pca,0.7627580921990456,-0.26274297686631765
2017-12-25,pca,0.7779634184676768,-0.24804600584072267
2017-12-26,pca,0.8019256588656547,-0.22488488804452278
2017-12-27,pca,0.8267815210968269,-0.20086002461351915
2017-12-28,pca,0.8583097565003898,-0.1703858635183878
2017-12-29,pca,0.873401481831199,-0.1557986954435585
