left,right,score
quality_factor,volatility_factor,0.03178788045346612
momentum_factor,quality_factor,0.0264105851370452
quality_factor,value_factor,0.013676990848445283
momentum_factor,value_factor,-0.32129134511607677
value_factor,volatility_factor,-0.3867078647954149
