from,to,shift_score
2017-12-20,2017-12-21,0.45773318997317575
2017-12-14,2017-12-15,0.36838384723180445
2017-11-15,2017-11-16,0.3631958655282478
2017-11-24,2017-11-27,0.3245541049729352
2017-11-22,2017-11-23,0.3163554257135188
