trade_date,model,quantile,daily_return,cumulative_nav
2017-10-24,cp,1,-0.03252894512401716,0.9674710548759828
2017-10-24,cp,2,-0.05668734250823798,0.9433126574917621
2017-10-24,cp,3,0.04153745930516556,1.0415374593051656
2017-10-24,cp,4,-0.06205379512616699,0.937946204873833
2017-10-24,cp,5,-0.04195842296705496,0.958041577032945
2017-10-25,cp,1,-0.05893935542512063,0.9104489345091309
2017-10-25,cp,2,-0.07656424914713522,0.8710886321599166
2017-10-25,cp,3,0.010865711882971307,1.0528545052532976
2017-10-25,cp,4,-0.052707741808943886,0.8885091784766642
2017-10-25,cp,5,-0.039230843355649025,0.9204567979961666
2017-10-26,cp,1,-0.06609750911477896,0.8502705277618728
2017-10-26,cp,2,-0.03950674107742175,0.8366747591136894
2017-10-26,cp,3,-0.00022592555633171862,1.0526166385134619
2017-10-26,cp,4,-0.04525215230388441,0.848302225808839
2017-10-26,cp,5,-0.0363547858734275,0.8869937881992753
2017-10-27,cp,1,-0.026539350418884833,0.8277049002747503
2017-10-27,cp,2,0.024541066541521217,0.8572076500507098
2017-10-27,cp,3,0.018603603603603636,1.0721991012029242
2017-10-27,cp,4,-0.01455127234586473,0.8359583490894913
2017-10-27,cp,5,-0.018778789124909656,0.8703371188955764
2017-10-30,cp,1,-0.0193272002211079,0.811707681943148
2017-10-30,cp,2,0.010373205489158488,0.8660996411515645
2017-10-30,cp,3,0.028521087853646154,1.1027793859649333
2017-10-30,cp,4,-0.010527242356255073,0.8271580129488914
2017-10-30,cp,5,-0.007858993076940685,0.8634971455035716
2017-10-31,cp,1,0.015398353233894657,0.8242066435523744
2017-10-31,cp,2,-0.00902758739485815,0.8582808509484133
2017-10-31,cp,3,0.005407492496196764,1.108742657219499
2017-10-31,cp,4,0.028722771519259394,0.8509162835651469
2017-10-31,cp,5,0.009407305330585813,0.8716203268034131
2017-11-01,cp,1,0.04279152113217355,0.8594756995572237
2017-11-01,cp,2,0.008051183953570795,0.8651910279632263
2017-11-01,cp,3,0.025349580554517637,1.1368488185229146
2017-11-01,cp,4,0.04494463523615089,0.8891604055464836
2017-11-01,cp,5,0.009795295884782229,0.8801581058036431
2017-11-02,cp,1,0.03193808670302334,0.8869257089688238
2017-11-02,cp,2,0.007925363967880628,0.8720479817615797
2017-11-02,cp,3,0.02082218710728989,1.1605204973349004
2017-11-02,cp,4,0.055537567996298276,0.9385422120291375
2017-11-02,cp,5,0.014561746328959846,0.8929747448697335
2017-11-03,cp,1,0.004998245658309641,0.8913587815429206
2017-11-03,cp,2,-0.009404558236485505,0.8638467557320934
2017-11-03,cp,3,-0.007252427784994131,1.1521039062349736
2017-11-03,cp,4,0.03433516379546708,0.9707672126081178
2017-11-03,cp,5,0.025225093705969592,0.9155001164861367
2017-11-06,cp,1,-0.00816068260098124,0.8840846854431514
2017-11-06,cp,2,0.02764938933901817,0.8877315910105777
2017-11-06,cp,3,-0.0014537637419745897,1.1504290193491018
2017-11-06,cp,4,-0.015300294921808344,0.9559141879547918
2017-11-06,cp,5,-0.0011578740177083935,0.9144400826880484
2017-11-07,cp,1,-0.012535014005602307,0.873002671528983
2017-11-07,cp,2,0.027913092263471495,0.9125109248156542
2017-11-07,cp,3,0.01368577805895832,1.1661735355804987
2017-11-07,cp,4,-0.028167990689063505,0.9289880060089375
2017-11-07,cp,5,-0.027360815953730827,0.8894202558849064
2017-11-08,cp,1,-0.013943199657485361,0.8608302209783363
2017-11-08,cp,2,0.02532088058705806,0.9356165049772974
2017-11-08,cp,3,0.021868271805912942,1.1916757354294356
2017-11-08,cp,4,-0.013055707713689857,0.9168594101329612
2017-11-08,cp,5,-0.04668742648606855,0.8478955130730594
2017-11-09,cp,1,-0.012174801047845185,0.8503497843019524
2017-11-09,cp,2,0.031560126878300454,0.9651446805838131
2017-11-09,cp,3,0.01630226364846865,1.211102747451889
2017-11-09,cp,4,-0.008552963939476521,0.9090175446605242
2017-11-09,cp,5,-0.07684495046519985,0.7827390243712951
2017-11-10,cp,1,-0.012827024000208409,0.8394423272101392
2017-11-10,cp,2,-0.009360580318270029,0.9561103662824573
2017-11-10,cp,3,0.05797883261582981,1.2813210709269738
2017-11-10,cp,4,-0.016635949697218433,0.8938951745136627
2017-11-10,cp,5,-0.05712934298951583,0.7380216581767083
2017-11-13,cp,1,-0.0016060581947427988,0.8380941339815094
2017-11-13,cp,2,0.03400893987645315,0.9886266662446109
2017-11-13,cp,3,0.07081149859167457,1.3720533361364022
2017-11-13,cp,4,-0.008651072283910266,0.8861620227447065
2017-11-13,cp,5,-0.05865399887050954,0.6947337366716001
2017-11-14,cp,1,-0.0009416195856873921,0.8373049681303028
2017-11-14,cp,2,0.011612891744383846,1.0001074806953207
2017-11-14,cp,3,0.04050586071286566,1.427629537460566
2017-11-14,cp,4,0.030886897889872755,0.9135328186551054
2017-11-14,cp,5,-0.047840860096639126,0.6614970771710788
