left,right,score
quality_factor,value_factor,0.9365265383769766
value_factor,volatility_factor,0.15332808160371286
momentum_factor,quality_factor,0.09461946494922972
momentum_factor,volatility_factor,0.015491373485780677
momentum_factor,value_factor,-0.10424031437363077
