model,exposure_type,name,weight
tucker,industry,J66货币金融服务,0.6
tucker,industry,G55水上运输业,0.2
tucker,industry,B07石油和天然气开采业,0.19166666666666668
tucker,industry,C31黑色金属冶炼和压延加工业,0.008333333333333333
tucker,style,quality_factor,0.55
tucker,style,value_factor,0.45
