from,to,shift_score
2025-10-28,2025-10-29,0.13104212265897805
2025-11-20,2025-11-21,0.01740765197223131
2025-12-11,2025-12-12,0.01623871226791643
2025-10-30,2025-10-31,0.01336676426693503
2025-12-09,2025-12-10,0.012233979504834396
