from,to,shift_score
2025-11-07,2025-11-10,0.7025994477839246
2025-12-18,2025-12-19,0.5278285683994355
2025-11-28,2025-12-01,0.4792546181205204
2025-11-20,2025-11-21,0.3410802984783791
2025-12-01,2025-12-02,0.30016065109412543
