from,to,shift_score
2020-10-30,2020-11-02,0.0480325619086858
2020-12-30,2020-12-31,0.03518887137203653
2020-11-20,2020-11-23,0.03329739213257238
2020-12-07,2020-12-08,0.03325438198021789
2020-11-26,2020-11-27,0.03269106578591263
