left,right,score
momentum_factor,volatility_factor,0.969505954897922
quality_factor,value_factor,0.4321089076266352
momentum_factor,value_factor,0.4071718570286693
value_factor,volatility_factor,0.17092252491693383
momentum_factor,quality_factor,-0.6477374270508613
