model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,3,1.042684364542174,1.0211191725465614,-0.11283235317296247,3.6226415094339623,5020.47144723933,0.05457923934229351,0.026369463869463882,0.18161534224610879,0.6311296391779454
tucker,"(3, 2, 2)",0.39530411794345377,0.6287321511927426,0.5781012675076103,5.165919282511211,1314.7691517776598,-0.12630232576112466,-0.09586247086247086,-0.41957605498833633,0.9667436770784358
pca,3,0.0903224340287027,0.3005369095946498,0.9036010031198609,0.3274587833996589,48935.873503568015,-0.1461172177718253,-0.11844405594405594,-0.40234146914171115,0.9544236810373453
