from,to,shift_score
2025-11-05,2025-11-06,0.1952894200428535
2025-11-27,2025-11-28,0.1613538634518537
2025-11-04,2025-11-05,0.12002426527749445
2025-11-14,2025-11-17,0.10938756322722672
2025-10-28,2025-10-29,0.1052978046298735
