model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,2,0.8996953561342909,0.9485227230458376,-0.06212258007383853,5.433962264150943,3039.2478088548146,0.10285816767847973,0.12543706293706292,0.3289503563537995,0.6365735540772827
tucker,"(3, 2, 2)",0.5532516072022301,0.7438088512529479,0.3468666694063489,5.165919282511211,2089.27602356839,-0.005266669898588633,-0.023601398601398607,-0.01688640119451685,0.9621326944325119
pca,3,0.10583936618680445,0.32532962697363493,0.8750528388067735,0.3274587833996589,49301.14197502027,0.018821353106356353,0.013403263403263407,0.0545300688483124,0.9430385356406785
