from,to,shift_score
2025-11-05,2025-11-06,0.7590143661330565
2025-10-29,2025-10-30,0.6867410861887181
2025-12-18,2025-12-19,0.6351763397132288
2025-12-11,2025-12-12,0.4586778103204691
2025-12-03,2025-12-04,0.41239460859703025
